,Name,Category,Subcategory,Safety_rating,Quality_rating,Total_rating
7214,"Мармелад Smart ""Домашний"" в форме купола с ароматом апельсина", Кондитерские изделия , Мармелад ,6,84,46
7215,"Мармелад ""Чудо-Ягода / Рот-Фронт""", Кондитерские изделия , Мармелад ,26,83,49
7216,"Мармелад ""Красный пищевик"" апельсиновый", Кондитерские изделия , Мармелад ,31,70,53
7217,"Мармелад ""Ударница"" со вкусом персика", Кондитерские изделия , Мармелад ,23,82,53
7218,"Мармелад ""Каждый день"" со вкусом абрикоса", Кондитерские изделия , Мармелад ,23,82,53
7219,"Мармелад ""Каждый день"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
7220,"Мармелад ""Пират-мармелад / TROLLI""  ""Яблочные кольца""", Кондитерские изделия , Мармелад ,20,79,49
7221,"Мармелад ""Белёвская пастильная мануфактура"" яблочный", Кондитерские изделия , Мармелад ,37,84,65
7222,"Мармелад ""Ваш выбор"" с ароматом яблока", Кондитерские изделия , Мармелад ,19,76,48
7223,"Мармелад ""Азовская кондитерская фабрика"" со вкусом яблока", Кондитерские изделия , Мармелад ,22,80,51
7224,"Мармелад ""Ударница"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
7225,"Мармелад Smart ""Домашний"" в форме купола с ароматом апельсина", Кондитерские изделия , Мармелад ,6,84,46
7226,"Мармелад ""Чудо-Ягода / Рот-Фронт""", Кондитерские изделия , Мармелад ,26,83,49
7227,"Мармелад ""Красный пищевик"" апельсиновый", Кондитерские изделия , Мармелад ,31,70,53
7228,"Мармелад ""Ударница"" со вкусом персика", Кондитерские изделия , Мармелад ,23,82,53
7229,"Мармелад ""Каждый день"" со вкусом абрикоса", Кондитерские изделия , Мармелад ,23,82,53
7230,"Мармелад ""Каждый день"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
7231,"Мармелад ""Пират-мармелад / TROLLI""  ""Яблочные кольца""", Кондитерские изделия , Мармелад ,20,79,49
7232,"Мармелад ""Белёвская пастильная мануфактура"" яблочный", Кондитерские изделия , Мармелад ,37,84,65
7233,"Мармелад ""Ваш выбор"" с ароматом яблока", Кондитерские изделия , Мармелад ,19,76,48
7234,"Мармелад ""Азовская кондитерская фабрика"" со вкусом яблока", Кондитерские изделия , Мармелад ,22,80,51
7235,"Мармелад ""Ударница"" со вкусом яблока", Кондитерские изделия , Мармелад ,23,82,53
7236,"Мармелад Smart ""Домашний"" в форме купола с ароматом апельсина", Кондитерские изделия , Мармелад ,6,84,46
7237,"Мармелад ""Чудо-Ягода / Рот-Фронт""", Кондитерские изделия , Мармелад ,26,83,49
7238,"Мармелад ""Красный пищевик"" апельсиновый", Кондитерские изделия , Мармелад ,31,70,53
7239,"Мармелад ""Ударница"" со вкусом персика", Кондитерские изделия , Мармелад ,23,82,53
